chain_id,source_file,symbolic_checker_verdict,included_in_pool,exclusion_reason
gen9ou-2340137695_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340137695_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2340154564_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:monotone_increase
gen9ou-2340154564_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340154564_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2340154564_p2_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2340154564_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340154564_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340163599_p1_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2340163599_p1_shuffled_42,shuffled_v2,intact,True,
gen9ou-2340163599_p1_shuffled_7919,shuffled_v2,intact,True,
gen9ou-2340163599_p2_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2340163599_p2_shuffled_42,shuffled_v2,intact,True,
gen9ou-2340163599_p2_shuffled_7919,shuffled_v2,intact,True,
gen9ou-2340343707_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:dead_unit_returns
gen9ou-2340343707_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340343707_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340343707_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2340343707_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2340343707_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2340624889_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:monotone_increase
gen9ou-2340624889_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340624889_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340624889_p2_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2340624889_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340624889_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2340636108_p1_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2340636108_p1_shuffled_42,shuffled_v2,intact,True,
gen9ou-2340636108_p1_shuffled_7919,shuffled_v2,intact,True,
gen9ou-2340636108_p2_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2340636108_p2_shuffled_42,shuffled_v2,intact,True,
gen9ou-2340636108_p2_shuffled_7919,shuffled_v2,intact,True,
gen9ou-2340655961_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340655961_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340655961_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340655961_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340655961_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340655961_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340656684_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2340656684_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340656684_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2340656684_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340656684_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340656684_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340702388_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340702388_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2340702388_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340702388_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340702388_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340702388_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340702998_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340702998_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2340702998_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:dead_unit_returns
gen9ou-2340702998_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340702998_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340702998_p2_shuffled_7919,shuffled_v2,intact,True,
gen9ou-2340711457_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340711457_p1_shuffled_42,shuffled_v2,intact,True,
gen9ou-2340711457_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340711457_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340711457_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340711457_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340723875_p1_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2340723875_p1_shuffled_42,shuffled_v2,intact,True,
gen9ou-2340723875_p1_shuffled_7919,shuffled_v2,intact,True,
gen9ou-2340723875_p2_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2340723875_p2_shuffled_42,shuffled_v2,intact,True,
gen9ou-2340723875_p2_shuffled_7919,shuffled_v2,intact,True,
gen9ou-2340784471_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340784471_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340784471_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340784471_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340784471_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340784471_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340791469_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2340791469_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2340791469_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2340791469_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2340791469_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2340791469_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2340905538_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340905538_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340905538_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340905538_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:faint_no_permanence
gen9ou-2340905538_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340905538_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340962775_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340962775_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2340962775_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:faint_no_permanence
gen9ou-2340962775_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2340962775_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2340962775_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:faint_no_permanence
gen9ou-2340966631_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340966631_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340966631_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340966631_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340966631_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2340966631_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341005388_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341005388_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341005388_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341005388_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341005388_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341005388_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341008209_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341008209_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341008209_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341008209_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341008209_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2341008209_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341015220_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341015220_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341015220_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341015220_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:monotone_increase
gen9ou-2341015220_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341015220_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341124360_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341124360_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341124360_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341124360_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341124360_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341124360_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341277019_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2341277019_p1_shuffled_42,shuffled_v2,intact,True,
gen9ou-2341277019_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2341277019_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2341277019_p2_shuffled_42,shuffled_v2,intact,True,
gen9ou-2341277019_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2341285554_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341285554_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341285554_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341285554_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341285554_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341285554_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341331531_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341331531_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341331531_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341331531_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341331531_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341331531_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341359048_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341359048_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341359048_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2341359048_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341359048_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341359048_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341405937_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341405937_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341405937_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341405937_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:monotone_increase
gen9ou-2341405937_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:monotone_increase
gen9ou-2341405937_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:monotone_increase
gen9ou-2341425420_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341425420_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341425420_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341425420_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341425420_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341425420_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341443117_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341443117_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341443117_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341443117_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341443117_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341443117_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341513258_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341513258_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341513258_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341513258_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:dead_unit_returns
gen9ou-2341513258_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341513258_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341544115_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341544115_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341544115_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:monotone_increase
gen9ou-2341544115_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341544115_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341544115_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341556081_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341556081_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341556081_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341556081_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341556081_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341556081_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341573182_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341573182_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341573182_p1_shuffled_7919,shuffled_v2,intact,True,
gen9ou-2341573182_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2341573182_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2341573182_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2341575972_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341575972_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341575972_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341575972_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:double_availability
gen9ou-2341575972_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341575972_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341599345_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341599345_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341599345_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341599345_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:monotone_increase
gen9ou-2341599345_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341599345_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341641983_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341641983_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341641983_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341641983_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2341641983_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341641983_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341667967_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341667967_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341667967_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341667967_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341667967_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341667967_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341687411_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341687411_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341687411_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341687411_p2_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2341687411_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341687411_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341731597_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341731597_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341731597_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341731597_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341731597_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341731597_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341735435_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341735435_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341735435_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341735435_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341735435_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341735435_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341761627_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:double_availability
gen9ou-2341761627_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341761627_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341761627_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341761627_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341761627_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341764311_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341764311_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341764311_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341764311_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341764311_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341764311_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341780715_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341780715_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2341780715_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2341780715_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341780715_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2341780715_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341848301_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:faint_no_permanence
gen9ou-2341848301_p1_shuffled_42,shuffled_v2,intact,True,
gen9ou-2341848301_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341848301_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:faint_no_permanence
gen9ou-2341848301_p2_shuffled_42,shuffled_v2,intact,True,
gen9ou-2341848301_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341875932_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2341875932_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341875932_p1_shuffled_7919,shuffled_v2,intact,True,
gen9ou-2341875932_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:monotone_increase
gen9ou-2341875932_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341875932_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341909820_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341909820_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341909820_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341909820_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341909820_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341909820_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341936964_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341936964_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341936964_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341936964_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:hp_resurrection
gen9ou-2341936964_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341936964_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341946701_p1_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341946701_p1_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341946701_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341946701_p2_shuffled_1337,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341946701_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341946701_p2_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:multiple
gen9ou-2341988568_p1_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2341988568_p1_shuffled_42,shuffled_v2,intact,True,
gen9ou-2341988568_p1_shuffled_7919,shuffled_v2,violated,False,symbolic_checker_violation:causal_incoherence
gen9ou-2341988568_p2_shuffled_1337,shuffled_v2,intact,True,
gen9ou-2341988568_p2_shuffled_42,shuffled_v2,violated,False,symbolic_checker_violation:monotone_increase
